,business_id,city,is_open,latitude,longitude,postal_code,state
77279,2Cxky-NIGL7DoCSLbzoPuA,Richmond,1,49.1790446,-123.1317906,V6X 1C3,BC
77280,M_Op5oQ4rTek1F7qBP4SWg,Portland,0,45.497529,-122.635004,97202,OR
77284,sk6Z1DIXqe1UhTwqpLP3ww,Atlanta,0,33.851487,-84.366884,30326,GA
77286,U1A8x8rXT08LKGwxyhFphQ,Portland,0,45.5158808,-122.6781065,97204,OR
77296,uer77_g1UYykf0s1RYYfHA,College Park,0,33.6243327573,-84.4750486616,30337,GA
77299,EcL6c22w2tY6jytmZtIbOA,Atlanta,1,33.9234206,-84.3115098,30338,GA
77306,3F5TXK8dL72UqwIE9OlNnA,Somerville,1,42.3996192,-71.1117222,02143,MA
77307,UJfajqfVVY3XWzsnsP81lA,Boston,0,42.3653929,-71.058636,02114,MA
77309,6esGIMl-ju0J03goWnwA1Q,Atlanta,1,33.915636,-84.354909,30328,GA
77316,mrBxVE4foW6N4HrfGQQsFw,Pickerington,0,39.930559,-82.791162,43147,OH
77319,uw7qcpCWDfIPFLS3rvl_Mg,Dorchester,0,42.3104481,-71.0832119,02121,MA
77320,CW6QA26FNfHeqhADQFreng,Winter Park,1,28.601036,-81.364266,32789,FL
77321,IaGsMyZyyU-gtDnqg1NS4Q,Orlando,1,28.425776,-81.4349848,32819,FL
77323,i2d4jzIMIE6oQQr1VPKB4w,Winter Park,0,28.601551,-81.365791,32789,FL
77329,dp_60ZST2ZzwwQH-vgojqA,Columbus,1,40.0638795,-83.0493524,43220,OH
77335,eVkiXDwufVwIXjPCXRzxMA,Orlando,1,28.486741,-81.4285959,32839,FL
77340,uIbZjRRqR1OR-t2NBCa1Wg,Sanford,1,28.812778641,-81.3539351398,32771,FL
77343,gUE-1DiBqJskqhemUFctOw,Portland,0,45.54612,-122.57912,97220,OR
77348,bhr2Aby1DKOjsPiT3nJz5g,Austin,0,30.232041,-97.819587,78745,TX
77352,ZbOrQgrS57yC-AHMMAKRDA,Dublin,1,40.072913,-83.130916,43016,OH
77353,IVMTLibymncLCVBC4-9p2w,Beaverton,0,45.4962128,-122.8083672,97005,OR
77371,461bFHqSVDwWVDcJD4PYEw,Woburn,1,42.5138585,-71.146362,01801,MA
77372,69WYJAqhDG5FeYXnZE6gaQ,Portland,0,45.5261188,-122.5915691,97213,OR
77376,MX698hpsCo3flnPeC1cB7Q,Wellesley,1,42.2996583,-71.2915028,02482,MA
77385,n_L84L3OrtR43x8ewYHTHw,Boston,1,42.3514043,-71.0600284,02111,MA
77390,GnhwlC088_OxQCcW0-9kKQ,Atlanta,0,33.771808,-84.38874,30308,GA
77399,0FCUMlpAL20-p6U8s7c4rw,Beverly,1,42.5574398548,-70.8795813471,01915,MA
77400,8VBcjMG1ZKYtffdqn3mnZw,Atlanta,1,33.7935595,-84.3233711,30322,GA
77416,-NquGxlJ1GjLOYnTrtoVYg,Wilmington,1,42.5428607507,-71.1674198435,01887,MA
77418,o_uA0dIrM5VWkS_ZMNjXyQ,Boston,1,42.3516016,-71.066919,02116,MA
77419,voKm9keUgN-_VawOsvC4vw,North Vancouver,1,49.3431653,-123.0187511,V7J 3K2,BC
77422,_23izMXMUNp-Hq3hYfcSYQ,Portland,0,45.5266547,-122.6835476,97209,OR
77435,dVSzxz3H_ugT1n3Y0c1RYQ,Austin,1,30.2985445,-97.6463425,78724,TX
77441,eyUrgP6fuVk9sJ83NhXRng,Columbus,1,40.0494857,-82.9153598,43219,OH
77442,X-2WceCLwy1S-Q8oKHIBJw,Somerville,1,42.4006999,-71.1176032,02144,MA
77448,mm4ocTEkno5TI-iG5ubNMQ,Winter Park,0,28.6128076,-81.2811096,32792,FL
77460,I7lzV1_bil9Amx25HB32TQ,Portland,1,45.5127877,-122.6651674,97214,OR
77461,rcLfBZO2ZjaJriGWmhWJJQ,Austin,1,30.3151735626,-97.7050223438,78723,TX
77463,EQw_7gNl1YktLML1XBwNSg,Austin,0,30.3323489,-97.7225495,78752,TX
77467,DMaDwTPGFgvM5zZxt3ctPg,Lake Oswego,1,45.4201878,-122.7403006,97035,OR
77470,ESMBwik9e573llOiOUok6Q,Portland,0,45.45958,-122.6469439,97202,OR
77472,kEiDjNg7pqsROl7DTB5Itg,Columbus,1,40.0491741,-82.9134835,43219,OH
77473,bpqgDX8s2pimrz2wxclG6w,Dedham,1,42.2599684,-71.1683328,02026,MA
77477,bFt8He20VyAlh55iK3Tn3Q,Surrey,1,49.1966872,-122.8457867,V3T 2X6,BC
77483,pSm2X8Mfk_JEWw9PajWiPQ,Columbus,1,40.0954459,-83.0877023,43235,OH
77485,a7YBnJsJUSg5AnfDM9ZmYg,Vancouver,1,49.2802668,-123.1184049,V6B 2B7,BC
77487,PMPwtBorDKg5iaAESjUwOA,Portland,0,45.5206788,-122.681753,97205,OR
77488,uF4FbrUkE8uPeMvnEmQ9eg,Swampscott,0,42.481637,-70.901133,01907,MA
77498,SL4k5WPv21cBJqFUZFHIow,Vancouver,0,49.2813419,-123.1070113,V6B 2T2,BC
77505,NMAiqGPXGKhdI9uHbcgElA,Portland,0,45.5207001,-122.680935,97205,OR
77509,-m_A05PK2_hXnl8GC6lLvg,Vancouver,0,49.2791447,-123.1254287,V6Z 1P6,BC
77511,G6yDoaR2J_KJP56Nc2jKZA,Pickerington,1,39.91212,-82.780628,43147,OH
77514,eQF_iu2VcDXMBOJtrcjfjg,Portland,0,45.5122215,-122.6536739,97214,OR
77515,6e75HpA3O9CA9dfd5rmmtg,Casselberry,1,28.6284775599,-81.3185516484,32707,FL
77516,mqnV-oPj24_3ijMdWeB38g,Orlando,1,28.4097083033,-81.5725605557,32830,FL
77517,jNpwBcCQ9bwqj5F4Ak96Jg,Lake Buena Vista,1,28.3992421,-81.5478051,32830,FL
77519,TEPbuTr5n6Nn7LTM-gwseg,Orlando,0,28.3671402557,-81.502215184,32821,FL
77520,_FdN65d0QfofmkXkqViaRw,Orlando,1,28.4555589,-81.470229,32819,FL
77522,1oVyFwL96S9AR80VGrpyKA,Vancouver,0,49.1962238021,-123.1774045571,V6X,BC
77524,2yZgqF0mE06-9NJrad9WOQ,Austin,1,30.2672427684,-97.7370676993,78701,TX
77525,PM3UtMF8qLL0nkr-fO0kag,Portland,1,45.5593996,-122.6548491,97211,OR
77526,_f_u_E3CeJSYvaCu7BAlcw,Boston,0,42.322152,-71.0566017,02125,MA
77527,PZs5ptl6_C8WRE4nBDA4hA,Decatur,1,33.7544613,-84.2360092,30032,GA
77528,nyesoK4KyBt-dHN9mz45TA,Coquitlam,1,49.2823803803,-122.7988856966,V3B 0J1,BC
77530,8cTyGqole53MYWKBKDwQMg,Needham,1,42.280399,-71.2372131,02492,MA
77531,-MN8HvzroFTcybmg_LZvkg,Dorchester,1,42.3262262,-71.0621183,02125,MA
77532,ZzEcWEsSrT-klyErof4DMw,Vancouver,1,49.2632918751,-123.1007362148,V5T 3E2,BC
77534,XummZGEcwtkkWBYvMMntXw,Delta,1,49.0912945769,-123.0858810246,V4K 2T8,BC
77538,waeuKAxzLmUBuyaPa_BXGg,Vancouver,0,49.2430738,-123.060504,V5N 5A1,BC
77545,77wZSkYMqoJJlg4cXvmwkg,Casselberry,1,28.6645109,-81.3410157,32707,FL
77546,NKb1RieLQXNeqAGyIBXakQ,Grove City,1,39.8818715,-83.0934211,43123,OH
77552,jyP9nkTRxHEhartVt_OYeQ,Hilliard,0,40.0042785,-83.1543689,43026,OH
77553,ARqD8o02qtuC4dwcTeBM1g,Boston,0,42.359225,-71.0709469,02114,MA
77563,h63QkANXxPrJxlg369PtBg,Orlando,1,28.5408888,-81.3791364,32801,FL
77571,-XzEGiR_PU5wQP5fIL52uA,Newton,0,42.3472906,-71.2472547,02466,MA
77573,Bxsw9xIxM4A3lhO9Szw0nA,Columbus,1,40.146591,-82.987233,43240,OH
77574,mEP_59PHVvGz1wvjx-XF4g,Orlando,1,28.567543,-81.347147,32803,FL
77576,r2bs5ChegfyB4gk9FItO3Q,Orlando,1,28.582534,-81.387202,32804,FL
77577,R50ikSP_kd_gsgRhiXxFdg,Austin,0,30.263672,-97.7408856,78701,TX
77580,twDo4HX-N8xeanoulOYfyg,Richmond,0,49.1884737914,-123.1333095208,V6X 2B8,BC
77581,a74NJ0ftVg85t-PFnJpfUg,Boston,0,42.28728993,-71.07114,02124,MA
77583,QGEMFrv5LQlLTq6Bx7rr_Q,Boston,1,42.2854459,-71.1290225,02131,MA
77584,3eiuk9FTH4ElEXrRc4gZ_g,Austin,0,30.3734424,-97.7281172,78758,TX
77590,Z0FHfkZCDRv649b3v1ustw,Tigard,1,45.4476344,-122.7830099,97223,OR
77595,Px5FKULmnjelatrwPxNlzw,Vancouver,1,49.2790221,-123.123334,V6Z 1L2,BC
77597,xGEoQOaTpVp6bLgKvIPfhQ,Austin,0,30.2652908,-97.7340812,78702,TX
77605,NwpK1-ay5XlP3SgqeHd2oA,Columbus,0,39.9481775,-82.9975172,43215,OH
77606,sS25ybHXWdkdhcUhfkWJxQ,Austin,0,30.26484,-97.730867,78702,TX
77611,D3KdqK5gNLEpdD3t9-yKlg,Vancouver,1,49.2506850857,-123.0769561373,V5V 3E3,BC
77614,Yc-sup8lxFlIsKtUCHk6Yg,Austin,1,30.3377161,-97.6927563,78753,TX
77624,BFpEx84djCy6dvt9NZrJPg,Dunwoody,1,33.9290120542,-84.3439917956,30346,GA
77631,TJPRsKH-YbeS00Ms2dHwOw,Atlanta,1,33.8075138584,-84.3935840603,30309,GA
77632,mXemb_Yn6dfHtId8BgusTQ,Grove City,1,39.88223,-83.0699,43123,OH
77636,H251uI2_rKVHlK4WcyJ_og,North Billerica,1,42.58748749,-71.2953759602,01862,MA
77637,Nw0K5xy-gfABNFd0vbt6LQ,Vancouver,0,49.2608915,-123.1381959,V6H 1M6,BC
77644,UTkgvUVBp86v-UvypERqbA,Atlanta,0,33.8395308,-84.377089,30305,GA
77647,cUqkF-oku_Vzx2bTnJkiXA,New Albany,1,40.0942184,-82.826091,43054,OH
77648,OPFAHCE8zPxWf7-I132h1g,Austin,1,30.3158165,-97.7416512,78756,TX
77650,q4h65gpR54_AtBJf6vihaw,Columbus,0,39.9720701,-82.9089342,43213,OH
77653,a4WGBQ78HffNIR27XMJCRA,Watertown,0,42.3645004,-71.1727579,02472,MA
77654,IJWSvHijvY5rJxWzHr0Gkw,Portland,0,45.5278518,-122.6942995,97209,OR
77660,jd0XyZCTzMOwiSrVjCwcpQ,Vancouver,1,49.271976,-123.155154,V6K 3E5,BC
77664,6tziwB9xrLHJPYyMEdxhmg,Portland,1,45.4859633,-122.7612446,97225,OR
77671,viocVoaDT1k1QfJKFZTWTw,Beverly,0,42.5589363,-70.882577,01915,MA
77673,r0Sp_Y9kKTeYD7ttEFPqhw,Portland,0,45.5540618,-122.5196928,97230,OR
77675,tFDCwxAYAqc1ScraxJHmLQ,Vancouver,1,49.2620355325,-123.0332064629,V5M 2A1,BC
77679,PYu3xihg9vOD1zG15-oFPw,Cambridge,0,42.372666,-71.121371,02138,MA
77680,lTEngc4f0oIYMw2fRwSJBw,Orlando,1,28.42824,-81.444149,32819,FL
77684,-QuFssQGmx-PXSlq-1algA,Vancouver,0,49.2397402,-123.0302303,V5R 4G6,BC
77688,gnUSm0GMoycr_WBpbzJaTA,Austin,1,30.4464208072,-97.7902520105,78750,TX
77689,LC1uDXUYnJrkAlYWLl8b9w,Portland,1,45.5591855,-122.634285,97211,OR
77694,mqc22nYKnJVKRlwe8_7v2Q,Vancouver,0,49.262629202,-123.1011611679,V5T 3E5,BC
77702,le7PxVPtYAhDb3UOcaGilg,Port Coquitlam,1,49.2620319,-122.7813942,V3C 3G4,BC
77703,Wh-Ln5Yk5TZt32chv4TPsg,Columbus,0,40.0648283,-83.0582169,43220,OH
77705,7lshv8DNhwYhdD6Dh73ekg,Austin,1,30.2571153,-97.7021982,78702,TX
77706,9FHyHeM-ji878iLusGNaUQ,Danvers,1,42.568135,-70.974927,01923,MA
77709,hdUaY6V6AsoC40etKPY2qg,Portland,0,45.5200535,-122.6745319,97204,OR
77714,zc3Va4m7EwODCxEAzc4ykg,Atlanta,1,33.745631,-84.4055092,30313,GA
77720,nYwuQiwm4wL23LplImtNjQ,Waltham,1,42.3662534,-71.2379946,02453,MA
77724,n4y_jKEQLIQeDjHge9uJvw,Vancouver,1,49.2841134476,-123.108428796,V6B 1B2,BC
77728,AjauvpHEBXi_LUiw-OJYaQ,Vancouver,1,49.2722617,-123.1343217,V6H 3R9,BC
77731,8W7qKSZmJqlHeDrbCUSNKw,Marietta,1,33.9194692,-84.4666709,30067,GA
77743,DuifNxKBALMuascnl9GMRw,Richmond,1,49.1916483,-123.1208292,V6X 1S1,BC
77746,c6GTsZB4KUE8yawBJxr8Xw,Richmond,1,49.123902738,-123.1835593171,V7E 4R7,BC
77748,Bdf2feAf5P8lA1sUaHxczg,Waltham,1,42.3949067,-71.2597626,02451,MA
77749,JF1kfVhXxiaIm6ypYXDrcQ,Portland,1,45.5261334,-122.6947416,97210,OR
77750,eoxUfRqQfAJ66pi7UjKgJQ,Austin,1,30.280068,-97.80621,78746,TX
77758,TfSZgUu1Uxwcve7q1j5fLQ,Cambridge,1,42.3728530185,-71.09603,02139,MA
77760,18IU9OgMENWb-AYyku4Z7A,Chelsea,1,42.398647,-71.040004,02150,MA
77762,GrveNd9VL1wigDyRdt5VMw,Sandy Springs,1,33.9080602,-84.3638203,30342,GA
77775,64E5JZbW8pZBWi_DHODXpQ,Burnaby,1,49.266806,-123.006959,V5C 6R5,BC
77778,0iy7zKrF-KjV59ikcsFLhA,Orlando,1,28.4708926,-81.3683624,32809,FL
77779,NrX9ogkzLT6lCfDQ3oLqsw,Richmond,1,49.1319953,-123.0961191,V7A 5J3,BC
77780,n5Bw5j70n2V2HzNWzkxHaQ,Sanford,1,28.7946177,-81.2734127,32771,FL
77786,gjWtb3F23YxfYvRHWbvWWA,Boston,1,42.3870999,-71.0063405,02128,MA
77789,u8323fYN3b4ZJXOILZx54Q,Oviedo,1,28.653634,-81.22892,32765,FL
77790,yy-S7QeRa3MVPllYEjEvLg,East Point,1,33.6542838,-84.4936012,30344,GA
77806,NoJMIE-1WZwi9k8JJKTKTw,Vancouver,0,49.2795955,-123.100776,V6A,BC
77808,4WBtUrKNyfuyth71On3ApA,Vancouver,1,49.2674716476,-123.1466459103,V6J 1M3,BC
77814,UcAegnU0WdQojcHtnu2Epw,Grove City,1,39.8839081495,-83.0925656333,43123,OH
77820,FbM1PTHU9nkIhAO55L4a9A,Boston,1,42.3437604,-71.0242402,02210,MA
77825,xelIngnI1YAdW0g-nWD3SQ,Austin,0,30.2642529,-97.7307858,78702,TX
77827,-WA4tNsXZq5sxcGw8a5_IQ,Austin,1,30.2215037,-97.8411819,78749,TX
77828,sjtbU9h4T4Oc02BzCZ3U2Q,Austin,1,30.2669600634,-97.7457208584,78701,TX
77829,KL9PdSK6lofbQON7Z-C-yA,Orlando,1,28.386308,-81.4852597,32821,FL
77839,WXIer1X3GtLZiAVXX8TV5Q,Atlanta,1,33.7774837177,-84.3834526399,30308,GA
77840,ZlyN9OIQKxi_OsDhwyED6Q,Port Coquitlam,0,49.274521,-122.789987,V3B 5Y9,BC
77843,l6Ye6vPB6ZPZbxVxMMgvPQ,Boston,1,42.3237247,-71.0680925,02119,MA
77845,TTj66t0C4wsulo8vtabIng,Beaverton,1,45.4545222332,-122.7748077964,97223,OR
77849,TUOe6XIbww7VDrlD2aSkEQ,Austin,1,30.2795132,-97.6815825,78721,TX
77852,ssxuzp6oKCaSwEJASIRmPQ,Austin,0,30.282815,-97.744746,78701,TX
77856,iEU1k5ENAETsEdKPvth8NA,Orlando,0,28.5532837,-81.3515987,32803,FL
77859,Yqp6VvqXT-1n1uIog0TiSQ,Vancouver,1,49.2793335643,-123.120303154,V6B 3L9,BC
77860,mB-2USiq5DRbzHbmLmTzaA,Woburn,1,42.505632,-71.1305083,01801,MA
77862,zC9NACJOFh3fpNEQ30s4DA,Peabody,1,42.524059,-70.919241,01960,MA
77872,DvwuRJtvUFsNElc7bo-VHg,Atlanta,1,33.786954,-84.382742,30361,GA
77873,BEEys6zHDc1g9HttIV-nVw,Bee Cave,0,30.3054881,-97.9433406,78738,TX
77876,no56LOIz3HYD9VudLtXfLg,Oviedo,0,28.649353,-81.207721,32765,FL
77882,7_qZrRi_zs2GbnxmEAAVmQ,Vancouver,1,49.2814077446,-123.1336959084,V6E 1Z8,BC
77885,yDuSseK9wlkFOd4oGWEVdQ,Brookline,0,42.3430125,-71.1202098,02446,MA
77889,O5KhIMCgDS2HBzRAkcu9kQ,Altamonte Springs,1,28.6658875298,-81.4204765868,32714,FL
77897,gtfbyL0xb5kbUW9F4DMNCw,Reynoldsburg,1,39.9555298,-82.8016913,43068,OH
77904,JCF8S0zIu-qQ7ntJhiKkcw,Somerville,0,42.3951494,-71.1194032,02144,MA
77910,kAGc7aPAuhwa-uYrqbRXMQ,Boulder,1,40.01762,-105.281304,80302,CO
77922,hAgoNm4nI_5cQfBP8s5Khw,Austin,0,30.266996,-97.7442669,78701,TX
77926,ISptuFWWMtt7Xn3H8SonHw,Atlanta,0,33.8524325477,-84.3613743782,30326,GA
77927,Pjr1VRlYgyxwW8EKa9MA4g,Portland,0,45.4849623,-122.6391586,97202,OR
77931,AGLFLXkERfLzoUatZGnznw,Boston,0,42.357771,-71.059373,02108,MA
77932,59WC7xqAx4gZZ_fhujH34A,Columbus,1,40.0543450375,-82.9139600021,43219,OH
77936,qUt7ABjP2lPZpuGs1feBsA,Apopka,1,28.651161899999998,-81.4674522,32703,FL
77951,ouJWiyK5PDhduDgZmm27tg,Orlando,1,28.540914,-81.3792619,32801,FL
77961,ud1Z48wn66-W2WQjDNozng,Altamonte Springs,1,28.6629061287,-81.3751022574,32701,FL
77964,17lrW63bi-A85Ovp5ditrA,Boston,1,42.3612676,-71.0528818,02109,MA
77965,OVGtB9coHw8IuLQJ7DJilw,Columbus,1,40.148532265,-82.9776436136,43240,OH
77971,3-IPSCFRlGX_mFcNhGqL0Q,Portland,1,45.486852999999996,-122.731228,97221,OR
77989,xAxXuWscw_uc6uo5iVZt0w,Vancouver,0,49.2683534,-123.070115,V5N 4A5,BC
77994,N6cHZLyiN82ZYlt7gm77Cg,Kissimmee,0,28.292391125,-81.4070190489,34741,FL
78000,YE6qtxFudTwJ6KVBczJN_A,Columbus,1,39.9681959,-83.0065227,43215,OH
78002,HL2nPsOefuoWB7pPbhbxDw,Everett,1,42.4070526,-71.0562535,02149,MA
78010,GM43THW7_eW3pk7rh49pDg,Portland,0,45.4635119,-122.5794346,97266,OR
78012,3q6jJe_mbhS5iflVnO0Q2w,Portland,1,45.4836621,-122.5817356,97206,OR
78014,OrimhhXNzv0pI9ubf9h0YQ,Boston,0,42.3313698,-71.035087,02127,MA
78022,w9LLj7IkCWkt45ZR3k99Gg,Austin,0,30.2334502864,-97.866029,78735,TX
78023,FQebmvWAEM5EPbgvpQJI-A,Austin,1,30.3493290437,-97.9641434491,78734,TX
78029,FgIACa4RBzrpDz6L7vC-5w,Vancouver,0,49.2631852,-123.1125499,V5Y 1R2,BC
78030,tW2bnOYnhc2YBT1V9ZuwOQ,Vancouver,0,49.2802527,-123.1085941,V6B 6L4,BC
78037,bNg5sHF_gKbgPXnU_7W65Q,Columbus,1,39.987647,-83.030348,43212,OH
78050,jKEJrDlWl0RqAnhp7ZQYkg,Portland,1,45.5033822,-122.6395412,97202,OR
78051,eSm2lKLjwHldlYohC2B_qg,Orlando,1,28.4649498409,-81.3093319914,32822,FL
78071,MdGRPPbOf2xwElrZjlj_2w,Coquitlam,0,49.248723,-122.8587652,V3K 3P5,BC
78073,Qygj2Phd7ILyFoajsuLpuQ,Hapeville,1,33.661352,-84.4143326,30354,GA
78084,C_ZPdNaZbMDdsOEDkMlIvg,Hingham,1,42.242904,-70.8871988,02043,MA
78086,n3jNzGwD0AkZIY-hASMJUA,Coquitlam,0,49.2591887,-122.8925593,V3J 3X2,BC
78087,QLk2awI_IPmMyEoIM92VLQ,Austin,0,30.2557848595,-97.7618103102,78704,TX
78092,Fv1lMOtEKo8gfNTg6Y16nQ,Austin,0,30.3059661,-97.7430818,78756,TX
78095,AW850xyNUeevLD3HrpuViA,Boston,0,42.3587173,-71.0597373,02108,MA
78098,AoSQe7LsLmRv3iG8Ts7oIA,Louisville,0,39.9584813,-105.1520882,80027,CO
78106,rj2UB9OxnwSwRjcQRxMTtw,Austin,1,30.2485685,-97.5842748,78728,TX
78109,GsGcp23wAJGKF9vLbjI4jA,Atlanta,1,33.7742937531,-84.3695859611,30308,GA
78115,8DknjdNF2tLCDuj8BPY2_g,Vancouver,0,45.698609,-122.703348,98685,WA
78121,4rYlrxCQY4dxUzdctfXOuQ,Boston,1,42.341655,-71.0872179,02115,MA
78126,7GcexvTjgyDcGg4I9U6aPw,Portland,1,45.5226869,-122.64827393,97214,OR
78130,rxiRHMrFTLuX4Ljd32gV4Q,Atlanta,1,33.74738,-84.2911787,30317,GA
78137,K7GnPoRp8iLbikUYgfg4bQ,Orlando,1,28.493671,-81.428662,32839,FL
78139,A71WLS1fudHKEhAjxmr8OQ,Columbus,1,39.9441696,-82.9871778,43206,OH
78146,7sKrqsUKHP3m6Bnu6ufhog,Atlanta,0,33.7811194,-84.3888849,30309,GA
78147,iWv8EfKKlNreO1HlxGMbDg,Austin,0,30.2714423,-97.7417463,78701,TX
78153,JRbtT3A6wLTusemfdhCvyQ,Portland,1,45.522837,-122.673889,97204,OR
78154,sPYHX2jNZsg6JwjaukcLxQ,Wakefield,0,42.5020373,-71.0759014,01880,MA
78163,h9GgCkZS3NZ6Y5KGJwCdTA,Atlanta,0,33.7223190524,-84.3990339339,30310,GA
78171,WkRqBvLRcuvDlRlSufF4kQ,Boston,0,42.3680210723,-71.0221209365,02128,MA
78172,K_WzwsZuVR_dTyfkZsMFRg,Orlando,1,28.5084965198,-81.4228181782,32805,FL
78173,ROOmUSEIcTfcVNaJtZEchQ,Richmond,1,49.1872714,-123.1241674,V6X 1R4,BC
78176,EciUZlTwlegFRpRfu-HbIA,Boston,1,42.3518079,-71.0598749,02111,MA
78180,-kah9M8Zd7HuWSA9mkQxsg,Bedford,1,42.4845274433,-71.2637924597,01730,MA
78187,lWBNQ-GwBxH1JbKFUXokug,Danvers,1,42.5655365,-70.9359646,01923,MA
78188,tTVt76d57JLdnz_GDzj9jw,Hull,0,42.2729435,-70.8598052,02045,MA
78194,qy-I3nCRpyAjpkz0TpbWrQ,Vancouver,0,49.2872573,-123.1412277,V6G 2M9,BC
78195,VyHdjx6K9XNfjsh2_2PqFA,Vancouver,1,49.2817776,-123.1329753,V6E 1N2,BC
78198,7eAFDbsTs1u_98DbFE84QA,Atlanta,1,33.882102,-84.290557,30341,GA
78200,xnb7eYkM0p4Ayq3QHYRYAA,Reading,1,42.5248158,-71.1031482,01867,MA
78202,iqK1C-4jHII1OFmLBQSbDg,Atlanta,1,33.7727116,-84.3843023,30308,GA
78210,5EebEWEaOyvs398xJvndhw,Vancouver,1,45.680311,-122.624549,98665,WA
78211,pHDNXVZ7y8K19H0vS3ULpA,Newton,1,42.346844,-71.2471536,02466,MA
78222,_HawX2AF1HaY5naRomeDkg,Vancouver,0,49.2600643,-123.1390416,V6H 3J4,BC
78229,RVPQUgAfhtxxLNAhxxdcwA,Vancouver,1,49.2809928,-123.1170021,V6B 0M3,BC
78232,_dohct11yM-ACSfs16DEpg,West Linn,0,45.3671561,-122.6131758,97068,OR
78233,EbN5IJDzaqhM6TLqYcAFTw,Kissimmee,1,28.34852,-81.577353,34747,FL
78237,ZqYyavcfs69iGVnpn5t9Fg,Orlando,1,28.418078205,-81.5819859767,32836,FL
78241,MgSLf0ol9fvR3qOxXokicA,Doraville,1,33.907857,-84.288181,30360,GA
78242,SmKCoLtFCXXqkn9GOjpGdQ,Columbus,1,40.064794,-83.0574268,43235,OH
78243,Ka6DgN9xdv7u2dUi206HdQ,Boston,0,42.3463257,-71.0994338,02215,MA
78252,0TtobkyF-lsAALifyvZ49Q,Roslindale,1,42.287201,-71.1065551,02131,MA
78253,RA5FI-4bR3P13TGacQ_WKg,Boston,1,42.3504807,-71.0652716,02116,MA
78256,MKo2iDx33hXHHx1tvWSJaQ,Boston,1,42.2986440724,-71.0604208664,02122,MA
78259,tNZnHcuwO6pAVsJidICE3g,Beaverton,1,45.489571,-122.807997,97005,OR
78263,-WcKXPAJuxZ1ZcJ6yT_q_g,Austin,1,30.422407,-97.845719,78726,TX
78265,FJo2jznp56MU_IdDcX038A,Boulder,1,40.0625885,-105.2047632,80301,CO
78268,U3CmEJT1vv7Lw3GrJ0fgqA,Columbus,1,40.0888474966,-82.992195,43229,OH
78270,Qlkkw20FyMoWqNQk9t9S0w,Orlando,1,28.448556,-81.488213,32819,FL
78278,15G8ExqK2dvlLjHjsVcLPw,Atlanta,1,33.837729,-84.380301,30305,GA
78279,kG36ycO6Dy-OcAg6j-s9_w,Vancouver,1,45.687997,-122.666625,98665,WA
78281,D94Raf21ifOv7p2dAunZzA,Beaverton,1,45.4876317,-122.7975528,97005,OR
78282,28RuK9yoG0k0LLGM7fqKQQ,Austin,1,30.2728142,-97.7580644,78703,TX
78284,MS1Z8i6HylQMhjwc8CCAyA,Orlando,0,28.5238338,-81.3369932,32806,FL
78286,0RbMD6-aaC3XUTRbs0TmRQ,Austin,1,30.394752,-97.727723,78758,TX
78289,kZAOjOOo_ldCX4y9poinig,Columbus,1,40.088659,-82.947,43231,OH
78292,zn--EKv9ySO77u_WGSBuGA,Vancouver,1,49.2712175,-123.1551644,V6K 3E6,BC
78293,lVrnyJIvxa5j8vbET7ctCg,Atlanta,1,33.77362,-84.365828,30308,GA
78299,ElI5gXgm8j2j4Id5gZXvCA,Portland,1,45.5596566,-122.5591057,97220,OR
78302,7XfzSYcFOunKlwbqeyE2vA,Brighton,1,42.3410774239,-71.1469413423,02135,MA
78309,3-qSNk_y2P10Pd64nOpsXA,Vancouver,0,49.2837561,-123.1134436,V6B 1V5,BC
78319,NX_BQf-z5rg_m3z0wPE8ZQ,Orlando,0,28.6081141233,-81.2107584625,32817,FL
78320,DMfGu7gn-xxctNKIb_umIg,Salem,1,42.5357292,-70.8866643,01970,MA
78321,88wW43k4oREdE7gZeF3bSA,Columbus,1,40.0400989,-82.9629048,43224,OH
78322,ffILOF9bNIdYeEs4mDz7xQ,Orlando,1,28.4257773,-81.253816,32827,FL
78326,SmUPRlwcF0jh2xAXLMxKsQ,Louisville,0,39.965671,-105.162076,80027,CO
78327,euqpRbS35J07mi0Q2ezIeg,Dublin,1,40.0974161038,-83.0932595491,43017,OH
78333,D0a-5tvB43JItaD0cvImhA,Austin,1,30.315685,-97.733491,78751,TX
78339,8jEJdweqpZJpX9SXn5hacw,Austin,0,30.2675544,-97.743935,78701,TX
78341,WTjUyu7lVPMqEvSlMWpGnA,Columbus,0,39.9936186,-83.0915955,43204,OH
78344,rOY84PgXpPfKnmOkUI5jbQ,Portland,1,45.4972538,-122.6090169,97206,OR
78345,TwZNTmbCmBNA13sx0kXTCQ,Casselberry,0,28.6277335,-81.3168102,32707,FL
78348,dFzDHiN52S96A9rfp1-PoQ,Richmond,1,49.178593201300004,-123.1279344979,V6X 1C3,BC
78352,c5dEyoEXB61Ai8En-fCvfw,Atlanta,1,33.7580079003,-84.3944993243,30303,GA
78357,c7xnsTKx41lpE4zy9XvF0Q,Orlando,0,28.5551669,-81.3789777,32801,FL
78359,S99na7fw56EIMoS4WGgG5g,Vancouver,1,49.2909574,-123.1365014,V6G 2L7,BC
78363,sjjTDc_hMkJAgUIujNi6lw,Portland,0,45.5226546,-122.6584039,97214,OR
